ED,ECO,DUK,ECL,ECO,ED,ECO,ECL,ED,EKDKQ,EKDKQ,EMR,EMR,ENRNQ,ETR,F,FE,FWLT,FTLAQ,GP,GPS,GPUI,GWW,HAS,HBAN,HAS,HAS,GWW,HAS,HAS,HBAN,HIG,HMA,HON,HOT,HSP,HUM,ICE,HUM,ICE,ICE,HUM,HSY,HSY,IBM,IBM,IP,INTC,INTU,IPG,IP,IP
EIX,ED,ECL,ECO,ED,EIX,ED,ECO,EIX,EMN,EMN,ENRNQ,ENRNQ,ETN,ETS,FBF,FITB,GAPTQ,FWLT,GPC,GPUI,GR,HAL,HBAN,HCR,HBAN,HBAN,HAL,HBAN,HBAN,HCR,HMA,HNZ,HOT,HPC,HST,IAC,IFF,IBM,IFF,IFF,IBM,HUM,HUM,ICE,ICE,IPG,INTU,IP,IR,IPG,IPG
EKDKQ,EIX,ECO,ED,EIX,EKDKQ,EIX,ED,EKDKQ,EMR,EMR,ETN,ETN,ETR,EXC,FCX,FJ,GD,GAPTQ,GPS,GR,GT,HAS,HCR,HD,HCR,HCR,HAS,HCR,HCR,HD,HNZ,HOG,HPC,HPQ,HSY,IBM,INTC,ICE,INTC,INTC,ICE,IBM,IBM,IFF,IFF,IR,IP,IPG,IRM,IR,IR
EMR,EKDKQ,ED,EIX,EKDKQ,EMR,EKDKQ,EIX,EMN,ENRNQ,ENRNQ,ETR,ETR,ETS,F,FDX,FL,GDT,GD,GPUI,GRA,GTW,HBAN,HD,HES,HD,HD,HBAN,HD,HD,HES,HOG,HON,HPQ,HRB,HUM,ICE,INTU,IFF,INTU,INTU,IFF,ICE,ICE,INTC,INTC,IRM,IPG,IR,ISRG,IRM,IRM
ENRNQ,EMR,EIX,EKDKQ,EMR,ENRNQ,EMR,EKDKQ,EMR,ETN,ETN,ETS,ETS,EXC,FBF,FE,FLTWQ,GDW,GDT,GR,GT,GWW,HCR,HES,HET,HES,HES,HCR,HES,HES,HET,HON,HOT,HRB,HSH,IAC,IFF,IP,INTC,IP,IP,INTC,IFF,IFF,INTU,INTU,ISRG,IR,IRM,ITW,ISRG,ISRG
ETN,ENRNQ,EKDKQ,EMR,ENRNQ,ETN,ENRNQ,EMR,ENRNQ,ETR,ETR,EXC,EXC,F,FCX,FG,FMC,GE,GDW,GRA,GTW,HAL,HD,HET,HIG,HET,HET,HD,HET,HET,HIG,HOT,HPC,HSH,HSP,IBM,INTC,IPG,INTU,IPG,IPG,INTU,INTC,INTC,IP,IP,ITW,IRM,ISRG,IVZ,ITW,ITW
ETR,ETN,EMR,ENRNQ,ETN,ETR,ETN,ENRNQ,ETN,EXC,ETS,F,F,FBF,FDX,FITB,FMCC,GIS,GE,GT,GWW,HAS,HES,HIG,HLS,HIG,HIG,HES,HIG,HIG,HMA,HPC,HPQ,HSP,HST,ICE,INTU,IR,IP,IRM,IRM,IP,INTU,INTU,IPG,IPG,IVZ,ISRG,ITW,JCI,IVZ,IVZ
EXC,ETR,ENRNQ,ETN,ETR,EXC,ETR,ETN,ETR,F,EXC,FBF,FBF,FCX,FG,FJ,FNMA,GLW,GIS,GTW,HAL,HBAN,HET,HLS,HMA,HLS,HMA,HET,HMA,HMA,HNZ,HPQ,HRB,HSY,HSY,IFF,IP,ISRG,IPG,ISRG,ISRG,IPG,IP,IP,IR,IR,JBL,ITW,IVZ,JEC,JBHT,JBHT
F,EXC,ETN,ETR,EXC,F,EXC,ETR,EXC,FBF,F,FBO,FCX,FDX,FITB,FL,FTLAQ,GP,GLW,GWW,HAS,HCR,HIG,HMA,HNZ,HMA,HNZ,HIG,HNZ,HNZ,HOG,HRB,HSH,HUM,HUM,INTC,IPG,ITT,IRM,ITT,ITT,IR,IPG,IPG,IRM,IRM,JCI,IVZ,JBL,JNJ,JCI,JCI
FBF,F,ETR,EXC,F,FBF,F,EXC,F,FBO,FBF,FCX,FDX,FG,FJ,FLTWQ,FWLT,GPC,GP,HAL,HBAN,HD,HLS,HNZ,HOG,HNZ,HOG,HMA,HOG,HOG,HON,HSH,HSP,IAC,IAC,INTU,IR,ITW,ISRG,ITW,ITW,IRM,IR,IR,ISRG,ISRG,JCP,JBL,JCI,JNPR,JEC,JEC
FBNIQ,FBF,EXC,F,FBF,FBO,FBF,F,FBF,FDX,FBO,FDX,FG,FITB,FL,FMC,GAPTQ,GPS,GPC,HAS,HCR,HES,HM,HOG,HON,HOG,HON,HNZ,HON,HON,HOT,HSP,HSY,IBM,IBM,IP,ISRG,IVZ,ITT,IVZ,IVZ,ISRG,IRM,IRM,ITW,ITW,JEC,JCI,JEC,JOY,JNJ,JNJ
FBO,FBO,F,FBF,FBO,FDX,FBO,FBF,FBO,FFB,FDX,FFB,FITB,FJ,FLMIQ,FMCC,GD,GPUI,GPS,HBAN,HD,HET,HNZ,HON,HOT,HON,HOT,HOG,HOT,HOT,HPC,HSY,HUM,IFF,IFF,IPG,ITT,JAVA,ITW,JAVA,JBL,ITT,ISRG,ISRG,IVZ,IVZ,JNJ,JEC,JNJ,JPM,JNPR,JNPR
FDX,FDX,FBF,FBO,FDX,FFB,FDX,FBO,FDX,FG,FFB,FG,FJ,FL,FLTWQ,FNMA,GDT,GR,GPUI,HCR,HES,HIG,HOG,HOT,HPC,HOT,HPC,HON,HPC,HPC,HPQ,HUM,IBM,INTC,INTC,IR,ITW,JBL,IVZ,JBL,JCP,ITW,ITT,ITW,JBL,JBL,JNPR,JNJ,JNPR,JWN,JOY,JOY
FFB,FFB,FBO,FDX,FFB,FG,FFB,FDX,FFB,FJ,FG,FJ,FL,FLMIQ,FMC,FTLAQ,GDW,GRA,GR,HD,HET,HLS,HON,HPC,HPQ,HPC,HPQ,HOT,HPQ,HPQ,HRB,IBM,IFF,INTU,INTU,ITT,JAVA,JCI,JAVA,JCP,JEC,IVZ,ITW,IVZ,JCI,JCI,JOY,JNPR,JOY,K,JPM,JPM
FG,FG,FDX,FFB,FG,FJ,FG,FFB,FG,FL,FJ,FL,FLMIQ,FLTWQ,FMCC,FWLT,GE,GT,GRA,HES,HIG,HM,HOT,HPQ,HRB,HPQ,HRB,HPC,HRB,HRB,HSH,IFF,INTC,IP,IP,ITW,JBL,JCP,JBL,JEC,JNJ,JBL,IVZ,JBL,JCP,JCP,JPM,JOY,JPM,KEY,JWN,JWN
FJ,FJ,FFB,FG,FJ,FJCC,FJ,FG,FJ,FLMIQ,FL,FLMIQ,FLTWQ,FMC,FNMA,GAPTQ,GFS_A,GTW,GT,HET,HLS,HNZ,HPC,HRB,HSH,HRB,HSH,HPQ,HSH,HSH,HSP,INTC,INTU,IPG,IPG,JAVA,JCI,JEC,JCP,JNJ,JNPR,JCI,JBL,JCI,JEC,JEC,JWN,JPM,JWN,KIM,K,K
FJCC,FJCC,FG,FJ,FJCC,FL,FJCC,FJ,FL,FLTWQ,FLMIQ,FLTWQ,FMC,FMCC,FTLAQ,GD,GIS,GWW,GTW,HIG,HM,HOG,HPQ,HSH,HSY,HSH,HSY,HRB,HSP,HSP,HSY,INTU,IP,IR,IR,JBL,JCP,JNJ,JEC,JNPR,JNS,JCP,JCI,JCP,JNJ,JNJ,K,JWN,K,KLAC,KEY,KEY
FL,FL,FJ,FJCC,FL,FLMIQ,FL,FJCC,FLMIQ,FMC,FLTWQ,FMC,FMCC,FNMA,FWLT,GDT,GLW,HAL,GWW,HLS,HNZ,HON,HRB,HSY,HUM,HSY,HUM,HSH,HSY,HSY,HUM,IP,IPG,ITT,ITT,JCI,JEC,JNPR,JNJ,JNS,JPM,JEC,JCP,JEC,JNPR,JNPR,KEY,K,KEY,KMB,KIM,KIM
FLMIQ,FLMIQ,FJCC,FL,FLMIQ,FLTWQ,FLMIQ,FL,FLTWQ,FMCC,FMC,FMCC,FNMA,FTLAQ,GAPTQ,GDW,GP,HAS,HAL,HM,HOG,HOT,HSH,HUM,IBM,HUM,IBM,HSY,HUM,HUM,IBM,IPG,IR,ITW,ITW,JCP,JNJ,JNS,JNPR,JPM,JWN,JNJ,JEC,JNJ,JOY,JOY,KIM,KEY,KIM,KMI,KLAC,KLAC
FLTWQ,FLTWQ,FL,FLMIQ,FLTWQ,FMC,FLTWQ,FLMIQ,FMC,FNMA,FMCC,FNMA,FTLAQ,FWLT,GD,GE,GPC,HBAN,HAS,HNZ,HON,HPC,HSY,IBM,IFF,IBM,IFF,HUM,IBM,IBM,IFF,IR,ITT,JAVA,JAVA,JEC,JNPR,JNY,JNS,JWN,K,JNPR,JNJ,JNPR,JPM,JPM,KLAC,KIM,KLAC,KMX,KMB,KMB
FMC,FMC,FLMIQ,FLTWQ,FMC,FMCC,FMC,FLTWQ,FMCC,FWLT,FNMA,FTLAQ,FWLT,GAPTQ,GDT,GFS_A,GPS,HCR,HBAN,HON,HPC,HPQ,HUM,IFF,IMNX,IFF,INTC,IBM,IFF,IFF,INTC,ITT,ITW,JBL,JBL,JNJ,JNS,JPM,JPM,K,KEY,JNS,JNPR,JOY,JWN,JWN,KMB,KLAC,KMB,KO,KMI,KMI
FNMA,FNMA,FLTWQ,FMC,FMCC,FNMA,FMCC,FMC,FNMA,GAPTQ,FTLAQ,FWLT,GAPTQ,GD,GDW,GIS,GPUI,HD,HCR,HPC,HPQ,HRB,IBM,IMNX,INCLF,INTC,INTU,IFF,INTC,INTC,INTU,ITW,JAVA,JCI,JCI,JNPR,JNY,JWN,JWN,KEY,KG,JPM,JNS,JPM,K,K,KMI,KMB,KMI,KORS,KMX,KMX
FWLT,FWLT,FMC,FNMA,FNMA,FWLT,FNMA,FMCC,FWLT,GD,FWLT,GAPTQ,GD,GDT,GE,GLW,GR,HES,HD,HPQ,HRB,HSH,IFF,INCLF,INTC,INTU,IP,INTC,INTU,INTU,IP,JAVA,JBL,JCP,JCP,JNS,JPM,K,K,KG,KIM,JWN,JOY,JWN,KEY,KEY,KMX,KMI,KMX,KR,KO,KO
GAPTQ,GAPTQ,FNMA,FWLT,FWLT,GAPTQ,FWLT,FNMA,GAPTQ,GDW,GAPTQ,GD,GDW,GDW,GFS_A,GP,GRA,HET,HES,HRB,HSH,HSY,INCLF,INTC,INTU,IP,IPG,INTU,IP,IP,IPG,JBL,JCI,JNJ,JNJ,JNY,JWN,KBH,KBH,KIM,KLAC,K,JPM,K,KIM,KIM,KO,KMX,KO,KRFT,KORS,KORS
GCO,GCO,FWLT,GAPTQ,GAPTQ,GCO,GAPTQ,FWLT,GCO,GE,GD,GDW,GE,GE,GIDL,GPC,GT,HIG,HET,HSH,HSY,HUM,INTC,INTU,IP,IPG,IR,IP,IPG,IPG,IR,JCI,JCP,JNPR,JNPR,JPM,K,KEY,KEY,KLAC,KMB,KEY,JWN,KEY,KLAC,KLAC,KR,KO,KORS,KSS,KR,KR
GD,GD,GAPTQ,GCO,GCO,GD,GCO,GAPTQ,GD,GFS_A,GDW,GE,GFS_A,GFS_A,GIS,GPS,GTW,HLS,HIG,HSY,HUM,IBM,INTU,IP,IPG,IR,ITT,IPG,IR,IR,ITT,JCP,JNJ,JNS,JNS,JWN,KATE,KG,KG,KMB,KMX,KIM,K,KIM,KMB,KMB,KRFT,KORS,KR,KSU,KRFT,KRFT
GDW,GDW,GCO,GD,GD,GDW,GD,GCO,GDW,GIDL,GE,GFS_A,GIDL,GIDL,GLW,GPUI,GWW,HM,HLS,HUM,IBM,IFF,IP,IPG,IR,ITT,ITW,IR,ITT,ITT,ITW,JNJ,JNPR,JNY,JNY,K,KBH,KIM,KIM,KO,KO,KLAC,KEY,KLAC,KMI,KMI,KSS,KR,KRFT,L,KSS,KSS
GE,GE,GD,GDW,GDW,GE,GDW,GD,GE,GIS,GFS_A,GIDL,GIS,GIS,GP,GR,HAL,HNZ,HM,IBM,IFF,INCLF,IPG,IR,ITT,ITW,JAVA,ITT,ITW,ITW,JAVA,JNS,JNS,JPM,JPM,KATE,KEY,KLAC,KLAC,KR,KR,KMB,KIM,KMB,KMX,KMX,KSU,KRFT,KSS,LB,KSU,KSU
GFS_A,GFS_A,GDW,GE,GE,GFS_A,GE,GDW,GFS_A,GLW,GIDL,GIS,GLW,GLW,GPC,GT,HAS,HON,HNZ,IFF,INCLF,INTC,IR,ITT,ITW,JAVA,JBL,ITW,JAVA,JAVA,JBL,JNY,JNY,JWN,JWN,KBH,KG,KMB,KMB,KSS,KSS,KMX,KLAC,KMX,KO,KO,L,KSS,KSU,LEG,L,L
GIS,GIS,GE,GFS_A,GFS_A,GIDL,GFS_A,GE,GIDL,GOSHA,GIS,GLW,GP,GP,GPS,GWW,HBAN,HP,HON,IKN,INTC,INTU,ITT,ITW,JAVA,JBL,JCI,JAVA,JBL,JBL,JCI,JPM,JPM,K,K,KEY,KIM,KO,KO,L,L,KO,KMB,KO,KR,KR,LB,KSU,L,LEN,LB,LB
GLW,GLW,GFS_A,GIS,GIS,GIS,GIDL,GFS_A,GIS,GP,GLW,GP,GPC,GPC,GPUI,HAL,HD,HPC,HP,INCLF,IP,IP,ITW,JAVA,JBL,JCI,JCP,JBL,JCI,JCI,JCP,JWN,JWN,KATE,KATE,KG,KLAC,KR,KR,LB,LB,KR,KMX,KR,KSS,KRFT,LDOS,L,LB,LH,LEG,LEG
GOSHA,GOSHA,GIS,GLW,GLW,GLW,GIS,GIDL,GLW,GPC,GP,GPC,GPS,GPS,GR,HAS,HES,HPQ,HPC,INTC,IPG,IPG,JAVA,JBL,JCI,JCP,JHF,JCI,JCP,JCP,JNJ,K,K,KBH,KBH,KIM,KMB,KSS,KSS,LDOS,LDOS,KSS,KO,KSS,L,KSS,LEG,LB,LEG,LLL,LEN,LEN
GP,GP,GLW,GOSHA,GOSHA,GOSHA,GLW,GIS,GOSHA,GPS,GPC,GPS,GPUI,GPUI,GT,HBAN,HET,HRB,HPQ,IP,IR,IR,JBL,JCI,JCP,JHF,JNJ,JCP,JNJ,JNJ,JNS,KATE,KATE,KEY,KEY,KLAC,KO,L,L,LEG,LEG,L,KR,L,LB,L,LEN,LEG,LEN,LLTC,LH,LH
GPC,GPC,GOSHA,GP,GP,GP,GOSHA,GLW,GP,GR,GPS,GPUI,GR,GR,GWW,HD,HIG,HRS,HRB,IPG,ITT,ITT,JCI,JCP,JHF,JNJ,JNS,JHF,JNS,JNS,JNY,KBH,KBH,KG,KG,KMB,KR,LB,LB,LEN,LEN,LB,KSS,LB,LDOS,LB,LH,LEN,LH,LLY,LLL,LLL
GPS,GPS,GP,GPC,GPC,GPC,GP,GOSHA,GPC,GT,GPUI,GR,GT,GT,HAL,HES,HLS,HRZIQ,HRS,IR,ITW,ITW,JCP,JHF,JNJ,JNS,JNY,JNJ,JNY,JNY,JPM,KEY,KEY,KIM,KIM,KO,KSS,LEG,LEG,LH,LH,LDOS,L,LDOS,LEG,LDOS,LLL,LH,LLL,LM,LLTC,LLTC
GQ,GQ,GPC,GPS,GPS,GPS,GPC,GP,GPS,GWW,GR,GT,GWW,GWW,HAS,HET,HM,HSH,HSH,ITT,JAVA,JAVA,JHF,JNJ,JNS,JNY,JPM,JNS,JPM,JPM,JWN,KG,KG,KLAC,KLAC,KR,L,LEN,LEN,LLL,LLL,LEG,LB,LEG,LEN,LEG,LLTC,LLL,LLTC,LMT,LLY,LLY
GR,GR,GPS,GQ,GQ,GQ,GPS,GPC,GR,HAL,GT,GWW,HAL,HAL,HD,HIG,HNZ,HSY,HSY,ITW,JCI,JCI,JNJ,JNS,JNY,JPM,JWN,JNY,JWN,JWN,K,KLAC,KIM,KMB,KMB,KSS,LB,LH,LH,LLTC,LLTC,LEN,LDOS,LEN,LH,LEN,LLY,LLTC,LLY,LNC,LM,LM
GT,GT,GQ,GR,GR,GR,GQ,GPS,GT,HAS,GWW,HAL,HAS,HAS,HES,HLS,HON,HUM,HUM,JAVA,JCP,JCP,JNS,JNY,JPM,JWN,K,JPM,K,K,KATE,KMB,KLAC,KO,KO,L,LEG,LLL,LLL,LLY,LLY,LH,LEG,LH,LLL,LH,LM,LLY,LM,LO,LMT,LMT
GWOW,GWOW,GR,GT,GT,GT,GR,GQ,GWW,HD,HAL,HAS,HD,HD,HET,HM,HP,IBM,IBM,JCI,JNJ,JNJ,JPM,JPM,JWN,K,KATE,JWN,KATE,KATE,KBH,KO,KMB,KR,KR,LB,LEHMQ,LLTC,LLTC,LM,LM,LLL,LEN,LLL,LLTC,LLL,LMT,LM,LMT,LOW,LNC,LNC
GWW,GWW,GT,GWOW,GWOW,GWW,GT,GR,HAL,HDLM,HAS,HD,HES,HES,HFS,HNZ,HPC,IFF,IFF,JCP,JPM,JNS,JWN,JWN,K,KATE,KBH,K,KBH,KBH,KEY,KR,KO,KSE,KSE,LEG,LEN,LLY,LLY,LMT,LMT,LLTC,LH,LLTC,LLY,LLTC,LNC,LMT,LNC,LRCX,LOW,LOW
HAL,HAL,GWOW,GWW,GWW,HAL,GWW,GT,HAS,HES,HD,HDLM,HET,HET,HIG,HON,HPQ,IKN,IKN,JNJ,JWN,JPM,K,K,KATE,KBH,KEY,KATE,KEY,KEY,KG,KR,KR,KSS,KSS,LEHMQ,LH,LM,LM,LNC,LNC,LLY,LLL,LLY,LM,LLY,LO,LNC,LO,LUK,LRCX,LRCX
HAS,HAS,GWW,HAL,HAL,HAS,HAL,GWW,HD,HET,HDLM,HES,HIG,HFS,HLS,HP,HRB,INCLF,INCLF,JOSEA,K,JWN,KATE,KATE,KBH,KEY,KG,KBH,KG,KG,KLAC,KSE,KSE,L,L,LEN,LLL,LMT,LMT,LO,LO,LM,LLTC,LM,LMT,LM,LOW,LO,LOW,LUV,LUK,LUK
HBJ,HBJ,HAL,HAS,HAS,HD,HAS,HAL,HDLM,HM,HES,HET,HM,HIG,HM,HPC,HRS,INTC,INTC,JPM,KATE,K,KBH,KBH,KEY,KG,KLAC,KEY,KLAC,KLAC,KMB,KSS,KSS,LB,LB,LH,LLTC,LNC,LNC,LOW,LOW,LMT,LLY,LMT,LNC,LMT,LRCX,LOW,LRCX,LVLT,LUV,LUV
HD,HD,HAS,HD,HD,HDLM,HD,HAS,HES,HNZ,HET,HIG,HNZ,HM,HNZ,HPQ,HRZIQ,IP,IP,JWN,KBH,KATE,KEY,KEY,KG,KLAC,KMB,KG,KMB,KMB,KO,L,L,LEG,LEG,LLL,LLY,LO,LO,LUK,LUK,LNC,LM,LNC,LO,LNC,LUK,LRCX,LUK,LYB,LVLT,LVLT
HDLM,HDLM,HBJ,HDLM,HDLM,HES,HDLM,HD,HET,HON,HM,HM,HON,HNZ,HON,HRB,HSH,IPG,IPG,K,KEY,KBH,KG,KG,KLAC,KMB,KO,KLAC,KO,KO,KR,LB,LB,LEHMQ,LEHMQ,LLTC,LM,LOW,LOW,LUV,LUV,LO,LMT,LO,LOW,LO,LUV,LUK,LUV,M,LYB,LYB
HES,HES,HD,HES,HES,HET,HES,HDLM,HM,HP,HNZ,HNZ,HP,HON,HP,HRS,HSY,IR,IR,KATE,KLAC,KEY,KLAC,KLAC,KMB,KO,KR,KMB,KR,KR,KRB,LEG,LEG,LEN,LEN,LLY,LMT,LUK,LUK,LXK,LXK,LOW,LNC,LOW,LRCX,LOW,LYB,LUV,LYB,MA,M,M
HET,HET,HDLM,HET,HET,HM,HET,HES,HNZ,HPC,HON,HON,HPC,HP,HPC,HRZIQ,HUM,ITT,ITT,KBH,KMB,KG,KMB,KMB,KO,KR,KRB,KO,KRB,KRB,KRI,LEHMQ,LEHMQ,LH,LH,LM,LNC,LUV,LUV,M,M,LUK,LO,LUK,LUK,LRCX,M,LYB,M,MAC,MA,MA
HM,HM,HES,HM,HM,HNZ,HM,HET,HON,HPQ,HP,HP,HPQ,HPC,HPQ,HSH,IBM,ITW,ITW,KEY,KMRTQ,KLAC,KMRTQ,KMRTQ,KR,KRB,KRI,KR,KRI,KRI,KSE,LEN,LEN,LLL,LLL,LMT,LO,LXK,LXK,MA,MA,LUV,LOW,LUV,LUV,LUK,MA,M,MA,MAR,MAC,MAC
HNZ,HNZ,HET,HNZ,HNZ,HON,HNZ,HM,HP,HRB,HPC,HPC,HRB,HPQ,HRB,HSY,IFF,JAVA,JAVA,KLAC,KO,KMB,KO,KO,KRB,KRI,KSE,KRB,KSE,KSE,KSS,LH,LH,LLTC,LLTC,LNC,LOW,M,M,MAR,MAR,LXK,LUK,LXK,LXK,LUV,MAC,MA,MAC,MAS,MAR,MAR
HON,HON,HM,HON,HON,HP,HON,HNZ,HPC,HRS,HPQ,HPQ,HRS,HRB,HRS,HUM,IKN,JCI,JCI,KMB,KR,KMRTQ,KR,KR,KRI,KSE,KSS,KRI,KSS,KSS,L,LLL,LLL,LLY,LLY,LOW,LUK,MA,MA,MAS,MAS,M,LUV,M,M,LYB,MAR,MAC,MAR,MAT,MAS,MAS
HP,HP,HNZ,HP,HP,HPC,HP,HON,HPQ,HRZIQ,HRB,HRB,HRZIQ,HRS,HRZIQ,IBM,INCLF,JCP,JCP,KMRTQ,KRB,KO,KRB,KRB,KSE,KSS,L,KSE,L,L,LB,LLTC,LLTC,LM,LM,LUK,LUV,MAR,MAR,MAT,MAT,MA,LXK,MA,MA,M,MAS,MAR,MAS,MCD,MAT,MAT
HPC,HPC,HON,HPC,HPC,HPQ,HPC,HP,HRB,HSH,HRS,HRS,HSH,HRZIQ,HSH,IFF,INTC,JNJ,JNJ,KO,KRI,KR,KRI,KRI,KSS,L,LB,KSS,LB,LB,LEG,LLY,LLY,LMT,LMT,LUV,LXK,MAS,MAS,MCD,MCD,MAR,M,MAR,MAR,MA,MAT,MAS,MAT,MCHP,MCD,MCD
HPQ,HPQ,HP,HPQ,HPQ,HRB,HPQ,HPC,HRS,HSY,HRZIQ,HRZIQ,HSY,HSH,HSY,IKN,IP,JOSEA,JOSEA,KR,KSS,KRB,KSE,KSE,L,LB,LEG,L,LEG,LEG,LEHMQ,LMT,LM,LNC,LNC,LXK,M,MAT,MAT,MCHP,MCHP,MAS,MA,MAS,MAS,MAR,MCD,MAT,MCD,MCK,MCHP,MCHP
HRB,HRB,HPC,HRB,HRB,HRS,HRB,HPQ,HRZIQ,HTMXQ,HSH,HSH,HUM,HSY,HUM,INCLF,IPG,JPM,JPM,KRB,KSU,KRI,KSS,KSS,LB,LEG,LEHMQ,LB,LEHMQ,LEHMQ,LH,LNC,LMT,LOW,LOW,M,MAR,MBI,MBI,MCK,MCK,MAT,MAR,MAT,MAT,MAS,MCHP,MCD,MCHP,MCO,MCK,MCK
HRS,HRS,HPQ,HRS,HRS,HRZIQ,HRS,HRB,HSH,IBM,HSY,HSY,IBM,HUM,IBM,INTC,IR,JWN,JWN,KRI,L,KSE,L,L,LEG,LEHMQ,LLTC,LEG,LLTC,LH,LLL,LOW,LNC,LUV,LUV,MAR,MAS,MCD,MCD,MCO,MCO,MCD,MAS,MCD,MCD,MAT,MCK,MCHP,MCK,MDLZ,MCO,MCO
HRZIQ,HRZIQ,HRB,HRZIQ,HRZIQ,HSH,HRZIQ,HRS,HSY,IFF,IBM,HUM,IFF,IBM,IFF,IP,ITT,K,K,KSS,LB,KSS,LB,LB,LEHMQ,LLTC,LLY,LEHMQ,LLY,LLL,LLTC,LPX,LOW,LXK,LXK,MAS,MAT,MCHP,MCHP,MDLZ,MDLZ,MCHP,MAT,MCHP,MCHP,MCD,MCO,MCK,MCO,MDT,MDLZ,MDLZ
HSH,HSH,HRS,HSH,HSH,HST,HSH,HRZIQ,HTMXQ,IKN,IFF,IBM,IKN,IFF,IKN,IPG,ITW,KATE,KATE,KSU,LDG,L,LEG,LEG,LLTC,LLY,LMT,LLTC,LMT,LLTC,LLY,LU,LPX,M,M,MAT,MBI,MCK,MCK,MDP,MDP,MCK,MCD,MCK,MCK,MCHP,MDLZ,MCO,MDLZ,MET,MDT,MDT
HST,HST,HRZIQ,HST,HST,HSY,HST,HSH,IBM,INCLF,IKN,IFF,INCLF,IKN,INCLF,IR,JAVA,KBH,KBH,L,LEG,LB,LEHMQ,LEHMQ,LLY,LMT,LNC,LLY,LNC,LLY,LMT,LUV,LU,MAR,MAR,MBI,MCD,MCO,MCO,MDT,MDT,MCO,MCHP,MCO,MCO,MCK,MDT,MDLZ,MDT,MHK,MET,MET
HSY,HSY,HSH,HSY,HSY,HTMXQ,HSY,HSY,IFF,INTC,INCLF,IKN,INTC,INCLF,INTC,ITT,JCI,KEY,KEY,LB,LEHMQ,LDG,LLTC,LLTC,LMT,LNC,LOW,LMT,LOW,LMT,LNC,LXK,LUV,MAS,MAS,MCD,MCHP,MDLZ,MDLZ,MEE,MEE,MDLZ,MCK,MDLZ,MDLZ,MCO,MET,MDT,MET,MJN,MHK,MHK
HTMXQ,HTMXQ,HST,HTMXQ,HTMXQ,HUM,HTMXQ,HTMXQ,IKN,IP,INTC,INCLF,IP,INTC,IP,ITW,JCP,KLAC,KLAC,LDG,LLTC,LEG,LLY,LLY,LNC,LOW,LPX,LNC,LPX,LNC,LOW,M,LXK,MAT,MAT,MCHP,MCK,MDP,MDP,MET,MET,MDT,MCO,MDT,MDT,MDLZ,MJN,MET,MHK,MKC,MJN,MJN
HUM,HUM,HSY,HUM,HUM,IBM,IBM,IBM,INCLF,IPG,IP,INTC,IPG,IP,IPG,JAVA,JNJ,KMB,KMB,LEG,LLY,LEHMQ,LMT,LMT,LOW,LPX,LU,LOW,LU,LOW,LPX,MAR,M,MBI,MBI,MCK,MCO,MDT,MDT,MFE,MFE,MEE,MDLZ,MET,MET,MDT,MKC,MHK,MJN,MLM,MKC,MKC
IBM,IBM,HTMXQ,IBM,IBM,IFF,IFF,IFF,INTC,IR,IPG,IP,IR,IPG,IR,JCI,JOSEA,KMRTQ,KMRTQ,LEHMQ,LMT,LLTC,LNC,LNC,LPX,LU,LUV,LPX,LUV,LPX,LU,MAS,MAR,MCD,MCD,MCO,MDLZ,MEE,MEE,MHS,MHS,MET,MDT,MHS,MJN,MET,MMC,MJN,MKC,MMC,MLM,MLM
IFF,IFF,HUM,IFF,IFF,IK,IK,IKN,IP,ITT,IR,IPG,ITT,IR,ITT,JCP,JPM,KO,KO,LLY,LNC,LLY,LOW,LOW,LU,LUV,LXK,LU,LXK,LU,LUV,MAT,MAS,MCK,MCK,MDLZ,MDP,MET,MET,MI,MI,MFE,MET,MJN,MKC,MJN,MMM,MKC,MMC,MMM,MMC,MMC
IK,IK,IBM,IK,IK,IKN,IKN,INCLF,IPG,ITW,ITT,IR,ITW,ITT,ITW,JH,JWN,KR,KR,LMT,LOW,LMT,LPX,LPX,LUV,LXK,M,LUV,M,LUV,LXK,MBI,MAT,MCO,MCO,MDP,MDT,MFE,MFE,MJN,MJN,MHS,MHS,MKC,MMC,MKC,MO,MMC,MMM,MNK,MMM,MMM
IKN,IKN,IFF,IKN,IKN,INCLF,INCLF,INTC,IR,JAVA,ITW,ITT,JAVA,ITW,JAVA,JNJ,K,KRB,KRB,LNC,LPX,LNC,LU,LU,LXK,M,MAR,LXK,MAR,LXK,M,MCD,MBI,MDP,MDLZ,MDT,MEE,MHS,MHS,MKC,MKC,MI,MI,MMC,MMM,MMC,MOLX,MMM,MO,MO,MNK,MNK
INCLF,INCLF,IK,INCLF,INCLF,INTC,INTC,IP,ITT,JCI,JAVA,ITW,JCI,JAVA,JCI,JOSEA,KATE,KRI,KRI,LOW,LU,LOW,LUV,LUV,M,MAR,MAS,M,MAS,M,MAR,MCK,MCD,MDT,MDP,MER,MER,MI,MI,MMC,MMC,MJN,MJN,MMM,MO,MMM,MON,MO,MON,MON,MNST,MNST
